../multi_face.avi;1469530777;30.000000;25.000000;1.000000;0.393078;4;
../multi_face.avi;1469530967;30.000000;25.000000;0.750000;0.268604;3;
../multi_face.avi;1469531097;30.000000;25.000000;0.500000;0.166167;3;
../multi_face.avi;1469531248;30.000000;10.000000;1.000000;0.389080;3;
../multi_face.avi;1469531326;30.000000;10.000000;0.750000;0.270627;3;
../multi_face.avi;1469531384;30.000000;10.000000;0.500000;0.159139;3;
../multi_face.avi;1469531442;30.000000;5.000000;1.000000;0.387398;3;
../multi_face.avi;1469531496;30.000000;5.000000;0.750000;0.268111;3;
../multi_face.avi;1469531542;30.000000;5.000000;0.500000;0.158043;3;
